title,price,unit_price,community_name,region,type,construction_area,orientation,decoration,floor,elevator,purposes,release_date,house_structure,image_urls,from_url
二环内，112平大套三，楼顶带花园，近地铁。,140,12477.7,得胜上街76号,"['锦江', '水碾河']",3室2厅1卫,112.2㎡,东南,精装,高楼层 (共8层),无,普通住宅,2018-08-21,砖混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/768f9df8e5652927e925d95fe7bca048/screenshot/1558255951_0/pc0_nOtFuYVQs.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-753c8db9-e187-413c-a827-b10b19461060.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-e4945587-be13-4f3a-acf5-753104198146.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-58368993-0745-4e9e-bea5-0c93b4af0916.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-0176c00a-8190-4760-85da-64129f2bdc0a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710107807264.html
银杏地带，标间 小区安静不临街，交通便利,31.8,9509.6,银杏地带,"['锦江', '盐市口']",1室0厅1卫,33.44㎡,东,毛坯,低楼层 (共8层),有,普通住宅,2018-06-21,砖混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/7d8afbbbfcb005f2f0711497f68c3f1d/screenshot/0_1/pc0_iENRf3gpt.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/test-9df742d6-d335-45da-b811-cc8d328e07dc.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-effbd6d6-2e4c-4bc9-b0d1-638cb0b56bef.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/test-06141259-27ff-4f33-9888-c99f59414d2e.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-24962011-4467-4331-8d36-b511fdfcf3dc.png!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710108281312.html
皇经花园精装跃层套三，楼顶带花园。,150,15625,皇经花园B区,"['锦江', '琉璃场']",3室1厅1卫,96㎡,南,精装,高楼层 (共6层),无,普通住宅,2018-11-26,砖混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/721d6962a5d2cbee60436feaf0753624/screenshot/1543369305_0/pc0_jHEFcNGqA.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-113edf84-110d-4118-b1d9-d1232d7eff7d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-0302663c-01a6-4d30-a729-25bccebc151c.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-e0d1df3d-cbaa-4a08-a52a-499903a8d602.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-100ab746-e660-48b4-9a70-d5c2d4699b09.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-952fbba6-9dff-4237-b037-d03456242fc3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-d7c7ebfb-70d0-4713-9409-8e59a32d56ad.jpeg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-04e6b641-b08e-481d-afac-47cf4d8ff8f4.jpeg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710109289886.html
华润凯旋天地套三，位置安静不吵，正对小区中庭,166,21178.9,华润凯旋天地,"['锦江', '川师']",3室1厅1卫,78.38㎡,东南,精装,低楼层 (共40层),有,普通住宅,2018-12-16,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/1d6d773ac2b7e29bdd2b937ab2e90dd4/screenshot/1545190862_8/pc0_m1nAOvZHf.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-d8f3e7b4-bdfc-4a74-adeb-7774ddd2ea1e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-62ee1069-8da6-4a25-9160-9dd50e305cc2.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-8420de6c-ba3c-4de4-ba18-663decbd2d23.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-02594488-66a1-4875-b0a6-579598fedbfc.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710109904142.html
翡翠城一期、1梯4户、电梯跃层顶楼、  带屋顶花园。,540,31578.9,翡翠城一期,"['锦江', '东湖']",4室2厅2卫,171㎡,西北,精装,高楼层 (共11层),有,普通住宅,2017-05-10,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/ac2687f87945a4b43b490160e2ce275b/screenshot/1571560012_0/pc0_xFCx5natY.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/pc0_FwLQQiP2I_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_c0df1169-6992-4a2a-9021-9316d7683327.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_Nitjb7JJG_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_wRS04wAfL_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_UQuN0ad2j_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_hcZ3NnQhj_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_taso94VPl_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/72e2a49f-2f2e-42c7-a382-7f46523becfb.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710106739432.html
督院小区跃三套四，装修保养好，263平米,638,24296.4,督院府邸,"['锦江', '盐市口']",6室2厅2卫,262.59㎡,南,精装,高楼层 (共9层),有,普通住宅,2019-03-29,砖混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/350012736208bb392295157e75e5155e/screenshot/1554271096_1/pc0_JXdmbojAm.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-91d87705-4063-4422-bbdf-94cbc7009aa4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-36f3c176-8c53-4f7d-ae0e-a89a003ef825.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-1f16a215-ce4d-44eb-9b3d-f8abe348ffff.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-c97cc152-a7f9-4d93-af86-5c924e54643c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-e255af8f-ae50-47e5-95a6-4930b9a9bf99.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-52705e00-af91-47f3-88cb-4098ea969531.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710106773525.html
开发商统一装修满两年带家具家电,758,24690.6,绿地锦天府,"['锦江', '攀成钢']",3室2厅4卫,307㎡,南,精装,低楼层 (共30层),有,普通住宅,2018-12-05,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/d724b0fe7934094871e1253d38225cb4/screenshot/1544078433_0/pc0_Cz1mdsFyt.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-4c902770-5a51-48b0-84a5-9587c25d20d1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-4168d0d0-fa68-409d-b8ea-79319689ff8e.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-ac2d50f7-6f4d-49b5-8a3d-e6880065c1d0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-2f63a843-6829-4b3f-abf1-b35ff92e10f6.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710107553672.html
此房标准套三，有装修，全南户型，带双阳台,238,17863.8,天悦龙庭,"['锦江', '琉璃场']",3室2厅2卫,133.23㎡,西南,精装,中楼层 (共22层),有,普通住宅,2018-09-18,砖混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/dc1d62a70f4a377b02a7f5f78119608e/screenshot/0_0/pc0_TQJmGesXu.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/test-d7faf8a4-85ce-4b14-b16c-ed715e2a5efe.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/test-3919bf85-83b1-48fd-8e57-e2d27a4b24aa.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-2400445d-1ed9-407e-848f-cd576b73228c.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-6edf7519-a74d-4c83-98d9-3c7f7e4f2da3.png!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710107884137.html
万科城市花园，户型通透采光好，视野无遮挡对小区绿化,223,28099.8,万科城市花园,"['锦江', '川师']",2室1厅1卫,79.36㎡,东,精装,低楼层 (共6层),无,普通住宅,2018-09-13,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/983e8f3e48c5a6978570ecf466591e87/screenshot/0_0/pc0_52iM18XFS.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/test-108b88d0-4833-4fa0-aae7-31d48cf28a70.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/test-bb196b0a-12f5-4527-97e3-a201c14c56f1.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-37dbdc8e-ef70-4e6d-ad07-677f39eb14c1.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-551ef5ff-4fc0-4af7-975e-6e89286e94cf.png!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710108722529.html
锦东庭院套三单卫，视野开阔无遮挡,180,19726,锦东庭园,"['锦江', '沙河堡']",3室1厅1卫,91.25㎡,西南,毛坯,高楼层 (共28层),有,普通住宅,2018-10-21,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/6ac4c22153b8cd59c95fd2834a2f001c/screenshot/1540534195_0/pc0_Wwnp1wW68.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/test-9dbf48f0-673c-413d-813e-9840c7271525.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/test-1df7e02d-170a-4fc1-8b39-4bb0259e6fc8.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-b3dc8ae1-de7d-432e-b10f-a5076d58fd03.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-8c024045-baa5-45aa-93e7-8f35a270ae5a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/18122017710109734152.html
